Leonid Gaidai	Q312480	1923	Q6581097
Sergei Eisenstein	Q8003	1898	Q6581097
Miloš Forman	Q51525	1932	Q6581097
Nikita Mikhalkov	Q55207	1945	Q6581097
Andrei Tarkovsky	Q853	1932	Q6581097
Dziga Vertov	Q55193	1895	Q6581097
Jean Cocteau	Q83158	1889	Q6581097
Jean-Luc Godard	Q53001	1930	Q6581097
Georges Méliès	Q152272	1861	Q6581097
Roman Polanski	Q51552	1933	Q6581097
Jean Renoir	Q50713	1894	Q6581097
François Truffaut	Q53002	1932	Q6581097
Rainer Werner Fassbinder	Q44426	1945	Q6581097
Fritz Lang	Q19504	1890	Q6581097
Leni Riefenstahl	Q55415	1902	Q6581072
Wim Wenders	Q55411	1945	Q6581097
Terry Gilliam	Q25078	1940	Q6581097
David Lean	Q55260	1908	Q6581097
Frank Lloyd	Q28941	1886	Q6581097
Alan Parker	Q271284	1944	Q6581097
Michelangelo Antonioni	Q55433	1912	Q6581097
Federico Fellini	Q7371	1920	Q6581097
Vittorio De Sica	Q53004	1901	Q6581097
Giuseppe Tornatore	Q53045	1956	Q6581097
Luchino Visconti	Q13888	1906	Q6581097
Bernardo Bertolucci	Q53009	1941	Q6581097
Ingmar Bergman	Q7546	1918	Q6581097
Carl Theodor Dreyer	Q51127	1889	Q6581097
Lars von Trier	Q133730	1956	Q6581097
Pedro Almodóvar	Q55171	1949	Q6581097
Luis Buñuel	Q51545	1900	Q6581097
Carlos Saura	Q295855	1932	Q6581097
Woody Allen	Q25089	1935	Q6581097
Robert Altman	Q55163	1925	Q6581097
James Cameron	Q42574	1954	Q6581097
Frank Capra	Q51492	1897	Q6581097
Francis Ford Coppola	Q56094	1939	Q6581097
George Cukor	Q56014	1899	Q6581097
Walt Disney	Q8704	1901	Q6581097
Clint Eastwood	Q43203	1930	Q6581097
John Ford	Q51114	1894	Q6581097
D. W. Griffith	Q51123	1875	Q6581097
Alfred Hitchcock	Q7374	1899	Q6581097
John Huston	Q51575	1906	Q6581097
Elia Kazan	Q72717	1909	Q6581097
Stanley Kubrick	Q2001	1928	Q6581097
George Lucas	Q38222	1944	Q6581097
Sidney Lumet	Q51559	1924	Q6581097
Joseph L. Mankiewicz	Q51583	1909	Q6581097
Sydney Pollack	Q51522	1934	Q6581097
Mack Sennett	Q317574	1880	Q6581097
Martin Scorsese	Q41148	1942	Q6581097
Steven Spielberg	Q8877	1946	Q6581097
Quentin Tarantino	Q3772	1963	Q6581097
Orson Welles	Q24829	1915	Q6581097
Billy Wilder	Q51547	1906	Q6581097
Robert Wise	Q59821	1914	Q6581097
William Wyler	Q51495	1902	Q6581097
Robert Zemeckis	Q187364	1952	Q6581097
Frances Marion	Q463883	1888	Q6581072
Aaron Sorkin	Q299194	1961	Q6581097
Samuel Goldwyn	Q72579	1882	Q6581097
Carlo Ponti	Q299419	1912	Q6581097
David O. Selznick	Q72291	1902	Q6581097
Irving Thalberg	Q438472	1899	Q6581097
Darryl F. Zanuck	Q364342	1902	Q6581097
Konstantin Stanislavski	Q49484	1863	Q6581097
Marcus Licinius Crassus	Q175121	-0115	Q6581097
Lorenzo de' Medici	Q177854	1449	Q6581097
John Jacob Astor	Q57423	1763	Q6581097
Andrew Carnegie	Q484265	1835	Q6581097
P. T. Barnum	Q223766	1810	Q6581097
James Buchanan Duke	Q2916122	1856	Q6581097
Coco Chanel	Q45661	1883	Q6581072
Enzo Ferrari	Q181282	1898	Q6581097
Henry Ford	Q8768	1863	Q6581097
J. Paul Getty	Q318591	1892	Q6581097
Meyer Guggenheim	Q124462	1828	Q6581097
William Randolph Hearst	Q294931	1863	Q6581097
Howard Hughes	Q189081	1905	Q6581097
J. P. Morgan	Q54168	1837	Q6581097
Thomas Newcomen	Q193042	1663	Q6581097
John D. Rockefeller	Q160278	1839	Q6581097
Leland Stanford	Q382109	1824	Q6581097
Jamsetji Tata	Q320109	1839	Q6581097
Cornelius Vanderbilt	Q313721	1794	Q6581097
Madam C. J. Walker	Q447716	1867	Q6581072
George Westinghouse	Q262367	1846	Q6581097
Warren Buffett	Q47213	1930	Q6581097
Dhirubhai Ambani	Q468364	1932	Q6581097
Mukesh Ambani	Q298547	1957	Q6581097
Richard Branson	Q194419	1950	Q6581097
Sergey Brin	Q92764	1973	Q6581097
Bill Gates	Q5284	1955	Q6581097
Steve Jobs	Q19837	1955	Q6581097
Ray Kroc	Q319648	1902	Q6581097
Rupert Murdoch	Q53944	1931	Q6581097
Elon Musk	Q317521	1971	Q6581097
Larry Page	Q4934	1973	Q6581097
Carlos Slim	Q170419	1940	Q6581097
Alan Sugar	Q336520	1947	Q6581097
Ted Turner	Q193368	1938	Q6581097
Sam Walton	Q497827	1918	Q6581097
Muhammad Yunus	Q43969	1940	Q6581097
Mark Zuckerberg	Q36215	1984	Q6581097
Ibn Battuta	Q7331	1304	Q6581097
Leif Ericson	Q42838	0972	Q6581097
Willem Barentsz	Q133060	1550	Q6581097
John Cabot	Q85642	1450	Q6581097
Pedro Álvares Cabral	Q174432	1467	Q6581097
Jacques Cartier	Q7321	1491	Q6581097
Christopher Columbus	Q7322	1451	Q6581097
Hernán Cortés	Q7326	1485	Q6581097
Francis Drake	Q36517	1540	Q6581097
Juan Sebastián Elcano	Q201510	1476	Q6581097
Vasco da Gama	Q7328	1469	Q6581097
Ferdinand Magellan	Q1496	1480	Q6581097
Ponce de Leon	Q185974	1460	Q6581097
Francisco Pizarro	Q44741	1478	Q6581097
Marco Polo	Q6101	1254	Q6581097
Hernando de Soto	Q60040	1500	Q6581097
Abel Tasman	Q42188	1603	Q6581097
Amerigo Vespucci	Q47674	1454	Q6581097
Zheng He	Q7333	1371	Q6581097
Vitus Bering	Q127641	1681	Q6581097
James Cook	Q7324	1728	Q6581097
Alexander von Humboldt	Q6694	1769	Q6581097
David Livingstone	Q48373	1813	Q6581097
Henry Morton Stanley	Q171421	1841	Q6581097
Roald Amundsen	Q926	1872	Q6581097
Neil Armstrong	Q1615	1930	Q6581097
Yuri Gagarin	Q7327	1934	Q6581097
John Glenn	Q182642	1921	Q6581097
Edmund Hillary	Q33817	1919	Q6581097
Tenzing Norgay	Q80732	1914	Q6581097
Aristotle	Q868	-0384	Q6581097
Augustine of Hippo	Q8018	0354	Q6581097
Confucius	Q4604	-0552	Q6581097
Democritus	Q41980	-0460	Q6581097
Diogenes of Sinope	Q59180	-0412	Q6581097
Epicurus	Q43216	-0342	Q6581097
Gorgias	Q179785	-0483	Q6581097
Han Fei	Q28959	-0279	Q6581097
Heraclitus	Q41155	-0535	Q6581097
Laozi	Q9333	-0604	Q6581097
Li Si	Q152919	-0280	Q6581097
Mencius	Q188903	-0372	Q6581097
Parmenides	Q125551	-0515	Q6581097
Plato	Q859	-0427	Q6581097
Plotinus	Q134189	0205	Q6581097
Seneca the Younger	Q2054	-0004	Q6581097
Shang Yang	Q351345	-0390	Q6581097
Socrates	Q913	-0470	Q6581097
Thales	Q36303	-0650	Q6581097
Xunzi	Q216072	-0313	Q6581097
Zeno of Citium	Q171303	-0334	Q6581097
Zeno of Elea	Q132157	-0490	Q6581097
Zhuangzi	Q47739	-0369	Q6581097
Peter Abelard	Q4295	1079	Q6581097
Averroes	Q39837	1126	Q6581097
Boethius	Q102851	0480	Q6581097
Francis Bacon	Q37388	1561	Q6581097
Giordano Bruno	Q36330	1548	Q6581097
Hasdai Crescas	Q528415	1340	Q6581097
Duns Scotus	Q190089	1265	Q6581097
Maimonides	Q127398	1138	Q6581097
Nicholas of Cusa	Q154751	1401	Q6581097
Thomas Aquinas	Q9438	1225	Q6581097
Wang Yangming	Q378462	1472	Q6581097
William of Ockham	Q43936	1285	Q6581097
Zhu Xi	Q9397	1130	Q6581097
George Berkeley	Q82049	1685	Q6581097
René Descartes	Q9191	1596	Q6581097
Denis Diderot	Q448	1713	Q6581097
Friedrich Engels	Q34787	1820	Q6581097
Desiderius Erasmus	Q43499	1466	Q6581097
Hugo Grotius	Q154959	1583	Q6581097
Georg Wilhelm Friedrich Hegel	Q9235	1770	Q6581097
Thomas Hobbes	Q37621	1588	Q6581097
David Hume	Q37160	1711	Q6581097
William James	Q125249	1842	Q6581097
Immanuel Kant	Q9312	1724	Q6581097
Søren Kierkegaard	Q6512	1813	Q6581097
Gotthold Ephraim Lessing	Q34628	1729	Q6581097
John Locke	Q9353	1632	Q6581097
John Stuart Mill	Q50020	1806	Q6581097
Montesquieu	Q15975	1689	Q6581097
Friedrich Nietzsche	Q9358	1844	Q6581097
Jean-Jacques Rousseau	Q6527	1712	Q6581097
Max Scheler	Q76521	1874	Q6581097
Friedrich Schleiermacher	Q76576	1768	Q6581097
Arthur Schopenhauer	Q38193	1788	Q6581097
Herbert Spencer	Q144535	1820	Q6581097
Baruch Spinoza	Q35802	1632	Q6581097
Emanuel Swedenborg	Q185832	1688	Q6581097
Voltaire	Q9068	1694	Q6581097
Theodor W. Adorno	Q152388	1903	Q6581097
Raymond Aron	Q160640	1905	Q6581097
Mikhail Bakunin	Q27645	1814	Q6581097
Simone de Beauvoir	Q7197	1908	Q6581072
Henri Bergson	Q42156	1859	Q6581097
Isaiah Berlin	Q205162	1909	Q6581097
Martin Buber	Q84423	1878	Q6581097
Albert Camus	Q34670	1913	Q6581097
Ernst Cassirer	Q57188	1874	Q6581097
Benedetto Croce	Q192348	1866	Q6581097
Gilles Deleuze	Q184226	1925	Q6581097
Jacques Derrida	Q130631	1930	Q6581097
John Dewey	Q131805	1859	Q6581097
Ralph Waldo Emerson	Q48226	1803	Q6581097
Ludwig Feuerbach	Q76422	1804	Q6581097
Johann Gottlieb Fichte	Q102585	1762	Q6581097
Gottlob Frege	Q60028	1848	Q6581097
Yan Fu	Q559957	1854	Q6581097
Hans-Georg Gadamer	Q76356	1900	Q6581097
Jürgen Habermas	Q76357	1929	Q6581097
Martin Heidegger	Q48301	1889	Q6581097
Edmund Husserl	Q58586	1859	Q6581097
Thomas Kuhn	Q184980	1922	Q6581097
Imre Lakatos	Q296249	1922	Q6581097
Marshall McLuhan	Q193871	1911	Q6581097
Maurice Merleau-Ponty	Q212639	1908	Q6581097
Karl Popper	Q81244	1902	Q6581097
Pierre-Joseph Proudhon	Q5749	1809	Q6581097
John Rawls	Q172544	1921	Q6581097
Bertrand Russell	Q33760	1872	Q6581097
Jean-Paul Sartre	Q9364	1905	Q6581097
Henry David Thoreau	Q131149	1817	Q6581097
Alexis de Tocqueville	Q140694	1805	Q6581097
Miguel de Unamuno	Q185085	1864	Q6581097
Alfred North Whitehead	Q183372	1861	Q6581097
Ludwig Wittgenstein	Q9391	1889	Q6581097
Mary Wollstonecraft	Q101638	1759	Q6581072
Kang Youwei	Q360135	1858	Q6581097
Eusebius	Q142999	0265	Q6581097
Herodotus	Q26825	-0484	Q6581097
Livy	Q2039	-0059	Q6581097
Ammianus Marcellinus	Q172198	0330	Q6581097
Tacitus	Q2161	0056	Q6581097
Thucydides	Q41683	-0460	Q6581097
Sima Qian	Q9372	-0145	Q6581097
Xenophon	Q129772	-0430	Q6581097
Bede	Q154938	0672	Q6581097
Ibn Khaldun	Q9294	1332	Q6581097
Rashid-al-Din Hamadani	Q328782	1247	Q6581097
Edward Gibbon	Q161841	1737	Q6581097
Leopold von Ranke	Q77184	1795	Q6581097
Adolphe Thiers	Q5738	1797	Q6581097
Fernand Braudel	Q185105	1902	Q6581097
Michel Foucault	Q44272	1926	Q6581097
Christopher Hill	Q719787	1912	Q6581097
Theodor Mommsen	Q25351	1817	Q6581097
A. J. P. Taylor	Q706931	1906	Q6581097
Barbara W. Tuchman	Q59112	1912	Q6581072
Frederick Jackson Turner	Q548462	1861	Q6581097
Milton Friedman	Q47426	1912	Q6581097
Hermann Heinrich Gossen	Q62835	1810	Q6581097
John Maynard Keynes	Q9317	1883	Q6581097
Peter Kropotkin	Q5752	1842	Q6581097
Paul Krugman	Q131112	1953	Q6581097
Thomas Robert Malthus	Q13526	1766	Q6581097
Gunnar Myrdal	Q152452	1898	Q6581097
John Forbes Nash, Jr.	Q128736	1928	Q6581097
Bertil Ohlin	Q179493	1899	Q6581097
Karl Polanyi	Q318029	1886	Q6581097
François Quesnay	Q13575	1694	Q6581097
David Ricardo	Q160270	1772	Q6581097
Paul Samuelson	Q102454	1915	Q6581097
Joseph Schumpeter	Q78477	1883	Q6581097
Adam Smith	Q9381	1723	Q6581097
William Vickrey	Q295673	1914	Q6581097
Mikhail Bakhtin	Q185375	1895	Q6581097
Noam Chomsky	Q9049	1928	Q6581097
Roman Jakobson	Q156201	1896	Q6581097
Mesrop Mashtots	Q104804	0362	Q6581097
Pāṇini	Q189725	-0520	Q6581097
Ferdinand de Saussure	Q13230	1857	Q6581097
Roland Barthes	Q179109	1915	Q6581097
Pierre Bourdieu	Q156268	1930	Q6581097
Auguste Comte	Q12718	1798	Q6581097
Émile Durkheim	Q15948	1858	Q6581097
Norbert Elias	Q75812	1897	Q6581097
Anthony Giddens, Baron Giddens	Q220008	1938	Q6581097
Erving Goffman	Q314471	1922	Q6581097
Bruno Latour	Q355237	1947	Q6581097
Niklas Luhmann	Q57238	1927	Q6581097
Robert K. Merton	Q312843	1910	Q6581097
Talcott Parsons	Q203913	1902	Q6581097
Pitirim Sorokin	Q319816	1889	Q6581097
Max Weber	Q9387	1864	Q6581097
C. Wright Mills	Q312837	1916	Q6581097
Edmund Burke	Q165792	1729	Q6581097
Judith Butler	Q219368	1956	Q48270
Tommaso Campanella	Q191850	1568	Q6581097
Chanakya	Q9045	-0375	Q6581097
Antonio Gramsci	Q83003	1891	Q6581097
Thomas Paine	Q126462	1737	Q6581097
Rosa Luxemburg	Q7231	1871	Q6581072
Niccolò Machiavelli	Q1399	1469	Q6581097
Karl Marx	Q9061	1818	Q6581097
Thomas More	Q42544	1478	Q6581097
Hans Morgenthau	Q77161	1904	Q6581097
Hannah Arendt	Q60025	1906	Q6581072
Alfred Adler	Q152393	1870	Q6581097
Gordon Allport	Q310741	1897	Q6581097
Albert Bandura	Q153753	1925	Q6581097
Raymond Cattell	Q353133	1905	Q6581097
Hans Eysenck	Q58632	1916	Q6581097
Albert Ellis	Q313931	1913	Q6581097
Erik Erikson	Q58074	1902	Q6581097
Gustav Fechner	Q76881	1801	Q6581097
Leon Festinger	Q315916	1919	Q6581097
Sigmund Freud	Q9215	1856	Q6581097
Erich Fromm	Q57085	1900	Q6581097
Jane Goodall	Q184746	1934	Q6581072
Donald O. Hebb	Q683246	1904	Q6581097
Hermann von Helmholtz	Q60024	1821	Q6581097
Karl Jaspers	Q76509	1883	Q6581097
Carl Jung	Q41532	1875	Q6581097
Kurt Lewin	Q77106	1890	Q6581097
Abraham Maslow	Q23357	1908	Q6581097
David McClelland	Q28876	1917	Q6581097
George Armitage Miller	Q670658	1920	Q6581097
Ivan Pavlov	Q42985	1849	Q6581097
Jean Piaget	Q123190	1896	Q6581097
Carl Rogers	Q191004	1902	Q6581097
Otto Rank	Q84172	1884	Q6581097
Stanley Schachter	Q290285	1922	Q6581097
B. F. Skinner	Q213195	1904	Q6581097
Benjamin Spock	Q310694	1903	Q6581097
Edward Thorndike	Q309765	1874	Q6581097
John B. Watson	Q217477	1878	Q6581097
Wilhelm Wundt	Q75814	1832	Q6581097
Lev Vygotsky	Q180819	1896	Q6581097
Claude Lévi-Strauss	Q128126	1908	Q6581097
Margaret Mead	Q180099	1901	Q6581072
Walter Benjamin	Q61078	1892	Q6581097
Clement Greenberg	Q434813	1909	Q6581097
Erwin Panofsky	Q57656	1892	Q6581097
Edward Said	Q201538	1935	Q6581097
Johan Amos Comenius	Q12735	1592	Q6581097
Maria Montessori	Q131117	1870	Q6581072
Mary (mother of Jesus)	Q345	-0018	Q6581072
Jesus	Q302	-0007	Q6581097
John the Apostle	Q44015	0011	Q6581097
John the Baptist	Q40662	-0006	Q6581097
Paul the Apostle	Q9200	0005	Q6581097
Pontius Pilatus	Q17131	-0012	Q6581097
Saint Peter	Q33923	-0001	Q6581097
Arius	Q106026	0250	Q6581097
Athanasius of Alexandria	Q44024	0296	Q6581097
Basil of Caesarea	Q44258	0329	Q6581097
John Chrysostom	Q43706	0349	Q6581097
Clement of Alexandria	Q188883	0150	Q6581097
Cyril of Alexandria	Q44079	0376	Q6581097
John of Damascus	Q51884	0675	Q6581097
Gregory of Nazianzus	Q44011	0329	Q6581097
Nestorius	Q185073	0381	Q6581097
Saint Nicholas	Q44269	0250	Q6581097
Patriarch Nikon	Q379587	1605	Q6581097
Gregory of Nyssa	Q191734	0335	Q6581097
Origen	Q170472	0185	Q6581097
Pope Clement I	Q42887	0100	Q6581097
Pope Gregory I	Q42827	0540	Q6581097
Pope John XXIII	Q23873	1881	Q6581097
Pope John Paul II	Q989	1920	Q6581097
Pope Leo I	Q43954	0390	Q6581097
Pope Paul VI	Q16975	1897	Q6581097
Pope Pius IX	Q43720	1792	Q6581097
Jacobus Arminius	Q313070	1560	Q6581097
Karl Barth	Q107473	1886	Q6581097
Dietrich Bonhoeffer	Q76326	1906	Q6581097
John Calvin	Q37577	1509	Q6581097
Thomas Cranmer	Q199894	1489	Q6581097
Mary Baker Eddy	Q235069	1821	Q6581072
Billy Graham	Q213550	1918	Q6581097
John Knox	Q189937	1514	Q6581097
Martin Luther	Q9554	1483	Q6581097
Philipp Melanchthon	Q76325	1497	Q6581097
Joseph Smith	Q47102	1805	Q6581097
John Wesley	Q213393	1703	Q6581097
Huldrych Zwingli	Q123034	1484	Q6581097
Ambrose	Q43689	0339	Q6581097
Benedict of Nursia	Q44265	0480	Q6581097
Bonaventure	Q43746	1221	Q6581097
Columba	Q236326	0521	Q6581097
Francis of Assisi	Q676555	1182	Q6581097
Saint George	Q48438	0275	Q6581097
Jan Hus	Q43977	1369	Q6581097
Ignatius of Loyola	Q44281	1491	Q6581097
Irenaeus	Q182123	0130	Q6581097
Jerome	Q44248	0345	Q6581097
John of the Cross	Q190388	1542	Q6581097
Girolamo Savonarola	Q164823	1452	Q6581097
Tertullian	Q174929	0150	Q6581097
Tomás de Torquemada	Q210735	1420	Q6581097
John Wycliffe	Q173893	1320	Q6581097
Francis Xavier	Q163900	1506	Q6581097
Aisha	Q4730963	0605	Q6581072
Fatimah	Q180123	0604	Q6581072
Muhammad	Q9458	0570	Q6581097
Ali	Q39619	0599	Q6581097
Husayn ibn Ali	Q112128	0626	Q6581097
Ja'far al-Sadiq	Q170046	0702	Q6581097
Muhammad al-Bukhari	Q241026	0810	Q6581097
Muslim ibn al-Hajjaj	Q140124	0817	Q6581097
Al-Nawawi	Q293571	1233	Q6581097
Al-Shafi‘i	Q294281	0767	Q6581097
Malik ibn Anas	Q312299	0711	Q6581097
Ahmad ibn Hanbal	Q194442	0780	Q6581097
Abū Ḥanīfa	Q190896	0699	Q6581097
Ibn Taymiyyah	Q491558	1263	Q6581097
Judah Loew ben Bezalel	Q363513	1512	Q6581097
Vilna Gaon	Q279359	1720	Q6581097
Akiva ben Joseph	Q310821	0050	Q6581097
Rashi	Q26456	1040	Q6581097
Baal Shem Tov	Q319062	1698	Q6581097
Al-Ghazali	Q9546	1058	Q6581097
Ibn Arabi	Q46420	1165	Q6581097
Gautama Buddha	Q9441	-0563	Q6581097
Thich Nhat Hanh	Q310913	1926	Q6581097
14th Dalai Lama	Q17293	1935	Q6581097
Nagarjuna	Q171195	0150	Q6581097
Padmasambhava	Q231582	0717	Q6581097
Bodhidharma	Q187172	0483	Q6581097
Huineng	Q345012	0638	Q6581097
Huiyuan (Buddhist)	Q1194206	0334	Q6581097
Kumārajīva	Q335293	0344	Q6581097
Zhiyi	Q197778	0538	Q6581097
Ananda	Q28988	-0600	Q6581097
Maudgalyayana	Q379814		Q6581097
Sariputta	Q320142	-0568	Q6581097
Vasubandhu	Q316343	0300	Q6581097
Dōgen	Q318064	1200	Q6581097
Kūkai	Q222227	0774	Q6581097
Kanada	Q29049	-0200	Q6581097
Kapila	Q574355	-0550	Q6581097
Patanjali	Q231680		Q6581097
Valmiki	Q715607		Q6581097
Vyasa	Q330521		Q6581097
Basava	Q771686	1134	Q6581097
Kumārila Bhaṭṭa	Q774847	0700	Q6581097
Gaudapada	Q1771062	0550	Q6581097
Madhvacharya	Q335371	1190	Q6581097
Chaitanya Mahaprabhu	Q870262	1486	Q6581097
Ramanuja	Q1741798	1017	Q6581097
Adi Shankara	Q180967	0788	Q6581097
Sri Aurobindo	Q192207	1872	Q6581097
Ramana Maharshi	Q288441	1879	Q6581097
A. C. Bhaktivedanta Swami Prabhupada	Q234898	1896	Q6581097
Ramakrishna	Q183126	1836	Q6581097
Swami Vivekananda	Q47478	1863	Q6581097
Paramahansa Yogananda	Q312549	1893	Q6581097
Báb	Q104273	1819	Q6581097
Bahá'u'lláh	Q101054	1817	Q6581097
Guru Nanak	Q83322	1469	Q6581097
Guru Gobind Singh	Q312967	1666	Q6581097
Zoroaster	Q35811	-0628	Q6581097
Nostradamus	Q39978	1503	Q6581097
Grigori Rasputin	Q43989	1869	Q6581097
Cyrus the Great	Q8423	-0600	Q6581097
Semiramis	Q103960		Q6581072
Qin Shi Huang	Q7192	-0259	Q6581097
Sun Tzu	Q37151	-0544	Q6581097
Emperor Gaozu of Han	Q7210	-0256	Q6581097
Ashoka	Q8589	-0304	Q6581097
Chandragupta Maurya	Q188541	-0340	Q6581097
Croesus	Q184462	-0596	Q6581097
Hammurabi	Q36359	-1810	Q6581097
Mithridates VI of Pontus	Q185126	-0134	Q6581097
Darius I of Persia	Q44387	-0550	Q6581097
Akhenaten	Q81794	-1400	Q6581097
Cleopatra	Q635	-0069	Q6581072
Djoser	Q174367	-2800	Q6581097
Hatshepsut	Q129234	-1507	Q6581072
Nefertiti	Q40930	-1370	Q6581072
Ptahhotep	Q573606	-2450	Q6581097
Ptolemy I Soter	Q168261	-0365	Q6581097
Ramesses II	Q1523	-1303	Q6581097
Thutmose III	Q157899	-1481	Q6581097
Tutankhamun	Q12154	-1341	Q6581097
Seti I	Q157918	-1323	Q6581097
Antoninus Pius	Q1429	0086	Q6581097
Augustus	Q1405	-0063	Q6581097
Caligula	Q1409	0012	Q6581097
Constantine the Great	Q8413	0272	Q6581097
Domitian	Q1423	0051	Q6581097
Julius Caesar	Q1048	-0100	Q6581097
Marcus Aurelius	Q1430	0121	Q6581097
Nero	Q1413	0037	Q6581097
Theodosius I	Q46696	0347	Q6581097
Tiberius	Q1407	-0042	Q6581097
Trajan	Q1425	0053	Q6581097
Attila	Q36724	0395	Q6581097
Pyrrhus of Epirus	Q172353	-0318	Q6581097
Seleucus I Nicator	Q184176	-0358	Q6581097
Alexander the Great	Q8409	-0356	Q6581097
Philip II of Macedon	Q130650	-0385	Q6581097
Alcibiades	Q187982	-0450	Q6581097
Demosthenes	Q117253	-0384	Q6581097
Pericles	Q80398	-0494	Q6581097
Solon	Q133337	-0638	Q6581097
Alaric I	Q102371	0400	Q6581097
Arminius	Q68880	-0017	Q6581097
Boudica	Q184634	0030	Q6581072
Vercingetorix	Q178953	-0080	Q6581097
Hannibal	Q36456	-0247	Q6581097
Mansa Musa	Q309333	1280	Q6581097
Basil II	Q41833	0958	Q6581097
Heraclius	Q41852	0575	Q6581097
Justinian I	Q41866	0482	Q6581097
Leo III the Isaurian	Q31755	0675	Q6581097
Manuel I Komnenos	Q41610	1118	Q6581097
Abu Bakr	Q334923	0573	Q6581097
Harun al-Rashid	Q131002	0766	Q6581097
Mu'awiya I	Q181154	0603	Q6581097
Umar	Q8467	0586	Q6581097
Uthman ibn Affan	Q37731	0574	Q6581097
Batu Khan	Q175138	1205	Q6581097
Hulagu Khan	Q177320	1217	Q6581097
Timur	Q8462	1336	Q6581097
Ulugh Beg	Q486088	1394	Q6581097
Kublai Khan	Q7523	1215	Q6581097
Genghis Khan	Q720	1162	Q6581097
Ögedei Khan	Q7519	1186	Q6581097
Mehmed the Conqueror	Q34503	1432	Q6581097
Osman I	Q83100	1258	Q6581097
Saladin	Q8581	1138	Q6581097
Matthias Corvinus	Q188634	1443	Q6581097
Simeon I of Bulgaria	Q192264	0864	Q6581097
Stephen I of Hungary	Q177903	0969	Q6581097
Vlad the Impaler	Q43715	1431	Q6581097
Alfred the Great	Q83476	0849	Q6581097
Athelstan	Q170017	0895	Q6581097
Edward I of England	Q57798	1239	Q6581097
Edward III of England	Q129247	1312	Q6581097
Henry II of England	Q102140	1133	Q6581097
Henry V of England	Q131581	1386	Q6581097
John, King of England	Q129308	1166	Q6581097
Richard I of England	Q42305	1157	Q6581097
William the Conqueror	Q37594	1028	Q6581097
Charlemagne	Q3044	0748	Q6581097
Chlothar I	Q28984	0498	Q6581097
Clovis I	Q82339	0466	Q6581097
Louis the Pious	Q43974	0778	Q6581097
Louis XI of France	Q8058	1423	Q6581097
Philip II of France	Q34428	1165	Q6581097
Philip IV of France	Q130969	1268	Q6581097
Arnulf of Carinthia	Q154936	0850	Q6581097
Charles the Fat	Q150712	0839	Q6581097
Henry the Fowler	Q150620	0876	Q6581097
Charles IV, Holy Roman Emperor	Q155669	1316	Q6581097
Charles the Bald	Q71231	0823	Q6581097
Frederick I, Holy Roman Emperor	Q79789	1122	Q6581097
Frederick II, Holy Roman Emperor	Q130221	1194	Q6581097
Henry IV, Holy Roman Emperor	Q60094	1050	Q6581097
Otto I, Holy Roman Emperor	Q43915	0912	Q6581097
Sigismund, Holy Roman Emperor	Q57124	1368	Q6581097
Lucrezia Borgia	Q191103	1480	Q6581072
Pope Alexander VI	Q108316	1431	Q6581097
Pope Boniface VIII	Q134646	1235	Q6581097
Pope Gregory VII	Q133063	1020	Q6581097
Pope Innocent III	Q128076	1160	Q6581097
Bolesław I Chrobry	Q53436	0967	Q6581097
Jogaila	Q54049	1362	Q6581097
Mieszko I of Poland	Q53435		Q6581097
Alexander Nevsky	Q174044	1220	Q6581097
Ivan III of Russia	Q171185	1440	Q6581097
Sviatoslav I of Kiev	Q1058572	0942	Q6581097
Vladimir the Great	Q14974	0958	Q6581097
Theoderic the Great	Q105105	0454	Q6581097
Afonso I of Portugal	Q587697	1109	Q6581097
Cnut the Great	Q134128	0994	Q6581097
Ferdinand II of Aragon	Q12860	1452	Q6581097
Henry the Navigator	Q182897	1394	Q6581097
Isabella I of Castile	Q45859	1451	Q6581072
Lothair I	Q150735	0795	Q6581097
Atahualpa	Q179577	1502	Q6581097
Moctezuma II	Q141791	1466	Q6581097
Sitting Bull	Q43527	1831	Q6581097
Alexander Hamilton	Q178903	1757	Q6581097
George Washington	Q23	1732	Q6581097
James Madison	Q11813	1751	Q6581097
John Adams	Q11806	1735	Q6581097
Thomas Jefferson	Q11812	1743	Q6581097
Abbas I of Persia	Q171349	1571	Q6581097
Babur	Q797848	1483	Q6581097
Humayun	Q486188	1508	Q6581097
Oda Nobunaga	Q171411	1534	Q6581097
Tokugawa Ieyasu	Q171977	1543	Q6581097
Toyotomi Hideyoshi	Q187550	1536	Q6581097
Akbar	Q8597	1542	Q6581097
Aurangzeb	Q485547	1618	Q6581097
Shah Jahan	Q83672	1592	Q6581097
Mehmed IV	Q170514	1642	Q6581097
Selim I	Q494660	1470	Q6581097
Hurrem Sultan	Q255809		Q6581072
Suleiman the Magnificent	Q8474	1494	Q6581097
Charles I of England	Q81506	1600	Q6581097
Elizabeth I of England	Q7207	1533	Q6581072
Henry VIII	Q38370	1491	Q6581097
George III	Q127318	1738	Q6581097
James VI and I	Q79972	1566	Q6581097
Mary I of England	Q82674	1516	Q6581072
Mary, Queen of Scots	Q131412	1542	Q6581072
Robert Walpole	Q104190	1676	Q6581097
William III of England	Q129987	1650	Q6581097
William Pitt the Younger	Q128902	1759	Q6581097
Marie Antoinette	Q47365	1755	Q6581072
Cardinal Mazarin	Q166056	1602	Q6581097
Cardinal Richelieu	Q26702	1585	Q6581097
Catherine de' Medici	Q131552	1519	Q6581072
